SMILES,LogS,MolWt,LogP,EState_VSA5,TPSA,NumHAcc,NumAromaticRings,HeavyAtomCount,RingCount,qed,NumHDonors,NOCount
c1ccc2c(c1)[nH]c3ccccc32,-5.27,167.21099999999998,3.3211000000000013,21.805849864162113,15.79,0.0,3.0,13.0,3.0,0.5282988537541025,1.0,1.0
OCC(O)C(O)CO,0.7,122.11999999999999,-2.3071999999999995,0.0,80.92,4.0,0.0,8.0,0.0,0.338933418507044,4.0,4.0
CCCOC(=O)c1ccc(N)cc1,-2.452,179.21899999999997,1.8356,0.0,52.32,3.0,1.0,13.0,1.0,0.5685826396083031,1.0,3.0
CNC(=O)C=C(C)OP(=O)(OC)OC,0.651,223.16499999999996,1.0536999999999999,28.19100426492288,73.86,5.0,0.0,14.0,0.0,0.428135871435528,1.0,6.0
O=C1CCC(=O)N1,0.3,99.089,-0.577,0.0,46.17,2.0,0.0,7.0,1.0,0.4129446521726327,1.0,3.0
CCC(C)C(C)C,-4.28,100.20499999999998,2.6885000000000012,6.4208216229260096,0.0,0.0,0.0,7.0,0.0,0.5001817914751358,0.0,0.0
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C ,-4.16,316.4270000000001,1.74462,14.09534396535438,84.42,6.0,1.0,21.0,1.0,0.7862419150686587,1.0,7.0
CCN2c1ncccc1N(C)C(=S)c3cccnc23 ,-4.634,270.361,2.759900000000001,0.0,32.260000000000005,4.0,2.0,19.0,3.0,0.743988505397112,0.0,4.0
O2c1ccccc1N(CC)C(=O)c3ccccc23 ,-3.68,239.274,3.4590000000000023,0.0,29.54,2.0,2.0,18.0,3.0,0.762304755319841,0.0,3.0
C1CCOCC1,-0.03,86.134,1.1869,19.26246486877803,9.23,1.0,0.0,6.0,1.0,0.4299400218016568,0.0,1.0
CCCCCC#C,-3.01,96.17299999999999,2.1999000000000004,19.26246486877803,0.0,0.0,0.0,7.0,0.0,0.3729885184384968,0.0,0.0
c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O ,-4.314,244.28999999999994,3.3103000000000025,11.639471598530879,39.44,3.0,2.0,18.0,2.0,0.6139122246240993,0.0,3.0
c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,-7.92,268.3589999999999,5.553220000000004,56.285891516034795,0.0,0.0,4.0,21.0,5.0,0.28942743473511123,0.0,0.0
CCOC(=O)c1ccccc1,-2.32,150.177,1.8633,0.0,26.3,2.0,1.0,11.0,1.0,0.601336802799046,0.0,2.0
ClCC(C)C,-2.0,92.569,1.8812,0.0,0.0,0.0,0.0,5.0,0.0,0.4335005780105006,0.0,0.0
CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C ,-4.3,296.41,3.6126000000000023,11.126902983393991,40.46,2.0,1.0,22.0,4.0,0.7180018360911578,2.0,2.0
CCCCCCCCCCCC(=O)OC,-4.69,214.34899999999996,4.080300000000003,58.47637052468562,26.3,2.0,0.0,15.0,0.0,0.4043854520805286,0.0,2.0
CCCSCCC,-2.58,118.24499999999999,2.539600000000001,24.3473504593456,0.0,1.0,0.0,7.0,0.0,0.5111083737021145,0.0,0.0
c1ccc2cc3cc4ccccc4cc3cc2c1,-8.6,228.29399999999998,5.146200000000003,32.31734528678877,0.0,0.0,4.0,18.0,4.0,0.36517781288626444,0.0,0.0
CCCCCBr,-3.08,151.047,2.5715000000000012,24.592554515839456,0.0,0.0,0.0,6.0,0.0,0.4291365189405641,0.0,0.0
CCCC/C=C/C,-3.82,98.18899999999998,2.752700000000001,19.26246486877803,0.0,0.0,0.0,7.0,0.0,0.37585889993223304,0.0,0.0
Cc1ncc(N(=O)=O)n1CCO ,-1.26,171.15599999999998,0.09201999999999994,10.763943219404432,81.19,5.0,1.0,12.0,1.0,0.5158680082581498,1.0,6.0
CCCCCC1CCCC1,-6.08,140.26999999999998,3.7569000000000026,51.36657298340809,0.0,0.0,0.0,10.0,1.0,0.521520997225693,0.0,0.0
Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl ,-7.42,360.88200000000006,7.274000000000001,6.06636706846161,0.0,0.0,2.0,18.0,2.0,0.4687210242976453,0.0,0.0
O=C1NC(=O)NC(=O)C1(CC)C(C)C,-2.148,198.22199999999998,0.4047999999999994,0.0,75.27000000000001,3.0,0.0,14.0,1.0,0.6306646258975067,2.0,5.0
CC(Cl)(Cl)Cl,-2.0,133.405,2.376500000000001,6.923737199690624,0.0,0.0,0.0,5.0,0.0,0.4451705567734128,0.0,0.0
CON(C)C(=O)Nc1ccc(Cl)cc1,-2.57,214.652,2.365100000000001,14.157469523954724,41.57,2.0,1.0,14.0,1.0,0.7683684755629444,1.0,4.0
O=C2NC(=O)C1(CCCCC1)C(=O)N2,-3.06,196.206,0.3029,0.0,75.27,3.0,0.0,14.0,2.0,0.5470889869723361,2.0,5.0
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 ,-0.85,211.26099999999994,1.9576,10.975929837684358,46.61,3.0,0.0,15.0,1.0,0.6656871192445907,0.0,4.0
Cc1ccc(Br)cc1,-3.19,171.03700000000003,2.7575200000000013,5.563451491696996,0.0,0.0,1.0,8.0,1.0,0.5624635581750883,0.0,0.0
CCOCC,-0.09,74.123,1.0428000000000002,0.0,9.23,1.0,0.0,5.0,0.0,0.47526814893586516,0.0,1.0
CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,-4.376,330.17100000000005,2.880000000000001,18.19910120538483,69.72,3.0,1.0,21.0,2.0,0.8479034576014874,1.0,6.0
CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.53,335.28200000000004,4.148200000000004,4.899909730850478,89.51999999999998,5.0,1.0,23.0,1.0,0.5514127435955851,0.0,7.0
Cc1cc(C)c(O)c(C)c1,-2.05,136.194,2.3174600000000005,5.563451491696996,20.23,1.0,1.0,10.0,1.0,0.579935465772167,1.0,1.0
c1ccccc1,-1.64,78.11399999999999,1.6866,0.0,0.0,0.0,1.0,6.0,1.0,0.4426283718993647,0.0,0.0
Clc1ccc(I)cc1,-4.03,238.45499999999998,2.944600000000001,3.5701822710653963,0.0,0.0,1.0,8.0,1.0,0.6097329936321872,0.0,0.0
COc1ccc(NC(=O)N(C)C)cc1Cl,-2.564,228.67899999999997,2.4421,4.899909730850478,41.57,2.0,1.0,15.0,1.0,0.8449387331326265,1.0,4.0
CC(C)N(C(=O)CCl)c1ccccc1 ,-2.48,211.69200000000004,2.666800000000001,0.0,20.310000000000002,1.0,1.0,14.0,1.0,0.7044080077586444,0.0,2.0
C=Cc1ccccc1,-2.82,104.15199999999997,2.3296,5.563451491696996,0.0,0.0,1.0,8.0,1.0,0.5126059376700752,0.0,0.0
COCOC,0.48,76.095,0.23670000000000002,0.0,18.46,2.0,0.0,5.0,0.0,0.43839625187853903,0.0,2.0
Cc1ccccc1C,-2.8,106.16799999999999,2.30344,11.126902983393991,0.0,0.0,1.0,8.0,1.0,0.4757576853403211,0.0,0.0
CCC(C)O,0.47,74.12299999999999,0.7771999999999999,0.0,20.23,1.0,0.0,5.0,0.0,0.4869274292842043,1.0,1.0
Oc1ccc(O)cc1,-0.17,110.11199999999998,1.0977999999999999,24.26546827384644,40.46,2.0,1.0,8.0,1.0,0.49072766890152064,2.0,2.0
CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O ,-4.955,288.387,2.5800000000000005,11.126902983393991,60.69,3.0,1.0,21.0,4.0,0.687428138033629,3.0,3.0
C1c2ccccc2c3cc4ccccc4cc13,-8.04,216.283,4.411000000000002,33.02625439571758,0.0,0.0,3.0,17.0,4.0,0.40816090871495847,0.0,0.0
O=C1CNC(=O)N1 ,-0.4,100.077,-1.1742,0.0,58.2,2.0,0.0,7.0,1.0,0.3765245568391013,2.0,4.0
c1(O)cc(O)ccc1CCCCCC,-2.59,194.27399999999992,3.220600000000001,25.328831937239638,40.46,2.0,1.0,14.0,1.0,0.7064082483225955,2.0,2.0
C=CCS(=O)SCC=C,-0.83,162.27899999999997,1.7553,10.793897976386724,17.07,2.0,0.0,9.0,0.0,0.45238899922350456,0.0,1.0
CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,-5.382,362.77100000000013,4.4311200000000035,0.0,57.9,6.0,2.0,22.0,2.0,0.5593356676649471,0.0,5.0
Cc1c(C)c2c3ccccc3ccc2c4ccccc14,-7.01,256.348,5.763040000000004,43.44424827018277,0.0,0.0,4.0,20.0,4.0,0.3506276823536388,0.0,0.0
CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,-4.71,476.5850000000002,3.636800000000003,12.152040213667762,100.90000000000002,6.0,0.0,34.0,4.0,0.5679557810972998,2.0,6.0
O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2 ,-3.93,168.112,-1.7672000000000003,0.0,114.36999999999998,3.0,2.0,12.0,2.0,0.37290778449938766,4.0,7.0
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-3.1,231.89299999999997,4.005799999999999,6.06636706846161,20.23,1.0,1.0,11.0,1.0,0.5287193643960513,1.0,1.0
Clc1cccc(Cl)c1,-3.04,147.004,2.993400000000001,0.0,0.0,0.0,1.0,8.0,1.0,0.5285863388321961,0.0,0.0
Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-7.15,354.491,6.495500000000002,0.0,0.0,0.0,2.0,19.0,2.0,0.5403341220433435,0.0,0.0
CC(C)COC=O,-1.01,102.13299999999998,0.8154,0.0,26.3,2.0,0.0,7.0,0.0,0.49286858766087543,0.0,2.0
c1ccccc1SC,-2.39,124.208,2.408500000000001,4.895483475517775,0.0,1.0,1.0,8.0,1.0,0.5179452823981446,0.0,0.0
CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,-4.207,322.29,3.5275200000000018,24.086857570615788,58.120000000000005,4.0,2.0,23.0,3.0,0.8724723645867019,1.0,5.0
CCCCCC,-3.84,86.178,2.5866000000000007,25.683286491704038,0.0,0.0,0.0,6.0,0.0,0.4629542813199688,0.0,0.0
COC(=O)c1cccnc1 ,-0.46,137.138,0.8681999999999999,13.30664111289061,39.19,3.0,1.0,10.0,1.0,0.5388895828087218,0.0,3.0
NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F,-3.59,421.4220000000001,1.6254,0.0,118.35999999999999,5.0,2.0,27.0,3.0,0.6961649733786911,3.0,7.0
Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl ,-7.82,360.88200000000006,7.274,0.0,0.0,0.0,2.0,18.0,2.0,0.37011492235992055,0.0,0.0
CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,-4.925,286.11400000000003,3.4213000000000022,31.198858511909332,46.61,3.0,1.0,18.0,2.0,0.7824567923213781,0.0,4.0
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-3.15,240.698,1.6708799999999997,0.0,86.52,6.0,1.0,16.0,1.0,0.8326619538355065,2.0,6.0
c1ccc2c(c1)c3ccccc3c4ccccc24,-6.726,228.29399999999998,5.146200000000003,32.31734528678877,0.0,0.0,4.0,18.0,4.0,0.36517781288626444,0.0,0.0
CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,-4.95,266.34,4.604600000000004,0.0,40.46,2.0,2.0,20.0,2.0,0.7966718656376948,2.0,2.0
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-6.96,390.5640000000003,6.433000000000007,0.0,52.60000000000001,4.0,1.0,28.0,1.0,0.3433083562994692,0.0,4.0
CCc1ccccn1,0.51,107.15599999999998,1.644,0.0,12.89,1.0,1.0,8.0,1.0,0.5313362980164081,0.0,1.0
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,-2.28,380.784,3.651200000000001,14.219595082555067,44.760000000000005,4.0,0.0,13.0,0.0,0.5392181866675357,0.0,4.0
c1ccc(cc1)c2ccccc2,-4.345,154.21199999999996,3.353600000000002,11.126902983393991,0.0,0.0,2.0,12.0,2.0,0.5905018880213778,0.0,0.0
Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl ,-8.71,360.88200000000006,7.274000000000001,0.0,0.0,0.0,2.0,18.0,2.0,0.5010592048292072,0.0,0.0
CN(C)c1nc(nc(n1)N(C)C)N(C)C,-3.364,210.285,0.0696000000000001,0.0,48.39000000000001,6.0,1.0,15.0,1.0,0.7033804434333938,0.0,6.0
CC(C)CC(C)(C)O,-0.92,116.20399999999998,1.8034,0.0,20.23,1.0,0.0,8.0,0.0,0.5829747349344339,1.0,1.0
O=C2NC(=O)C1(CCCCCC1)C(=O)N2 ,-3.168,210.23299999999998,0.6929999999999998,0.0,75.27,3.0,0.0,15.0,2.0,0.5775448541972776,2.0,5.0
OCC1OC(O)(CO)C(O)C1O,0.64,180.156,-3.2197999999999998,0.0,110.38000000000001,6.0,0.0,12.0,1.0,0.3055865708949448,5.0,6.0
Cc1cc(C)cc(O)c1,-1.4,122.16699999999997,2.0090399999999997,0.0,20.23,1.0,1.0,9.0,1.0,0.5577043959706656,1.0,1.0
ClCC#CCOC(=O)Nc1cccc(Cl)c1,-4.37,258.104,3.130700000000001,0.0,38.33,2.0,1.0,16.0,1.0,0.6533118700090956,1.0,3.0
CC(=O)Nc1ccc(Cl)cc1,-2.843,169.611,2.2984,6.923737199690624,29.1,1.0,1.0,11.0,1.0,0.6869443648513704,1.0,2.0
Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-8.94,395.3270000000001,7.9274000000000004,0.0,0.0,0.0,2.0,19.0,2.0,0.3397360631509804,0.0,0.0
CCC(C)(C)C,-3.55,86.17799999999998,2.442500000000001,6.4208216229260096,0.0,0.0,0.0,6.0,0.0,0.42448205586667975,0.0,0.0
CNc1ccccc1,-1.28,107.15599999999998,1.7283,0.0,12.03,1.0,1.0,8.0,1.0,0.5759031939735615,1.0,1.0
C=CCC=C,-2.09,68.119,1.7485,0.0,0.0,0.0,0.0,5.0,0.0,0.43231289228972636,0.0,0.0
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-4.88,404.5030000000002,2.3524000000000003,6.923737199690624,100.90000000000002,6.0,0.0,29.0,4.0,0.7005234282178956,2.0,6.0
Cc1cc(cc(N(=O)=O)c1O)N(=O)=O,-1.456,198.134,1.5170200000000003,6.923737199690624,106.51000000000002,5.0,1.0,14.0,1.0,0.5720654169940127,1.0,7.0
OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,-3.604,321.163,3.101300000000001,0.0,61.690000000000005,3.0,2.0,21.0,3.0,0.8476978945833689,2.0,4.0
Oc1cccc(Cl)c1,-0.7,128.558,2.0456,6.06636706846161,20.23,1.0,1.0,8.0,1.0,0.5671077548351335,1.0,1.0
Clc1cccc(Br)c1,-3.21,191.45499999999998,3.102500000000001,0.0,0.0,0.0,1.0,8.0,1.0,0.5910745276514103,0.0,0.0
NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl ,-3.05,295.72900000000004,-0.06089999999999923,0.0,118.69,5.0,1.0,17.0,2.0,0.7539227220961291,2.0,7.0
O=C1NC(=O)NC(=O)C1(C)CC,-1.228,170.16799999999998,-0.2313000000000005,6.923737199690624,75.27000000000001,3.0,0.0,12.0,1.0,0.5335104491647946,2.0,5.0
OCCOc1ccccc1,-0.7,138.16599999999997,1.0576999999999999,0.0,29.46,2.0,1.0,10.0,1.0,0.6762728590662826,1.0,2.0
C(c1ccccc1)c2ccccc2,-4.08,168.239,3.277400000000002,11.126902983393991,0.0,0.0,2.0,13.0,2.0,0.6452001853099995,0.0,0.0
CCCCCC(O)CC,-1.98,130.23099999999997,2.3376,19.26246486877803,20.23,1.0,0.0,9.0,0.0,0.5662247345927632,1.0,1.0
CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O,-6.78,421.7340000000001,5.340800000000003,19.056471336613843,89.51999999999998,5.0,2.0,28.0,2.0,0.3565164556015876,0.0,7.0
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-4.43,229.71500000000003,2.1655999999999995,0.0,62.730000000000004,5.0,1.0,15.0,1.0,0.8286985185089378,2.0,5.0
CCCC(C)CO,-1.11,102.17699999999999,1.4149,6.4208216229260096,20.23,1.0,0.0,7.0,0.0,0.5709677520374143,1.0,1.0
CCCCC(C)(C)O,-1.08,116.20399999999998,1.9475000000000002,6.4208216229260096,20.23,1.0,0.0,8.0,0.0,0.5971696682305409,1.0,1.0
CCc1ccccc1,-2.77,106.16799999999996,2.2490000000000006,5.563451491696996,0.0,0.0,1.0,8.0,1.0,0.5147578217927745,0.0,0.0
O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C,-2.253,224.25999999999996,1.1050999999999993,0.0,75.27000000000001,3.0,0.0,16.0,1.0,0.5565734109876053,2.0,5.0
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.317,373.3209999999999,5.2415,0.0,0.0,0.0,0.0,17.0,3.0,0.40235565315679167,0.0,0.0
CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O ,-2.647,303.156,1.6836,0.0,75.27000000000001,3.0,0.0,17.0,1.0,0.7759727901244804,2.0,5.0
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-6.025,349.43000000000006,5.268980000000004,0.0,59.32000000000001,4.0,2.0,26.0,3.0,0.6900785284763721,0.0,4.0
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,-5.19,310.47800000000007,5.062000000000006,12.841643245852019,35.53,3.0,0.0,22.0,0.0,0.3211926305566733,0.0,3.0
CCOC(=O)CC,-0.66,102.133,0.9595,0.0,26.3,2.0,0.0,7.0,0.0,0.485245073645189,0.0,2.0
CSc1nc(NC(C)C)nc(NC(C)C)n1,-4.1,241.364,2.2340999999999998,11.761884949391115,62.730000000000004,6.0,1.0,16.0,1.0,0.7708358657547913,2.0,5.0
CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,-3.9,236.702,2.825400000000001,4.899909730850478,32.34,1.0,1.0,16.0,1.0,0.7872679057274545,1.0,3.0
Cc1cc2ccccc2cc1C,-4.72,156.22799999999998,3.456640000000002,21.899351412323583,0.0,0.0,2.0,12.0,2.0,0.5476492453414697,0.0,0.0
Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,-6.25,257.547,5.313800000000001,0.0,0.0,0.0,2.0,15.0,2.0,0.6489454818006694,0.0,0.0
Clc1ccc(c(Cl)c1)c2cc(Cl)c(Cl)c(Cl)c2Cl ,-7.39,360.88200000000006,7.274000000000001,0.0,0.0,0.0,2.0,18.0,2.0,0.37011492235992033,0.0,0.0
NC(N)=NC#N ,-0.31,84.082,-1.2591199999999998,6.19315609577884,88.19,2.0,0.0,6.0,0.0,0.21795769075719063,2.0,4.0
ClC(Cl)(Cl)N(=O)=O,-2.0,164.375,1.5908000000000002,0.0,43.14,2.0,0.0,7.0,0.0,0.23610642357470493,0.0,3.0
Clc1cccc(Cl)c1c2ccccc2 ,-5.21,223.102,4.660400000000003,0.0,0.0,0.0,2.0,14.0,2.0,0.6589511753025438,0.0,0.0
COc1ccc(C=O)cc1,-1.49,136.14999999999998,1.5076999999999998,0.0,26.3,2.0,1.0,10.0,1.0,0.575816465118545,0.0,2.0
CC(=O)Nc1ccc(cc1)N(=O)=O,-2.692,180.16299999999998,1.5531999999999997,31.18920547353706,72.24000000000001,3.0,1.0,13.0,1.0,0.5539449818865061,1.0,5.0
CCCCCCC(=O)OCC,-2.74,158.24099999999999,2.5199000000000007,12.841643245852019,26.3,2.0,0.0,11.0,0.0,0.4383150695699537,0.0,2.0
CC(=O)Nc1ccc(O)cc1,-1.03,151.165,1.3505999999999998,19.056471336613843,49.33,2.0,1.0,11.0,1.0,0.5950261967780848,2.0,3.0
c2ccc1[nH]ncc1c2 ,-2.16,118.13899999999998,1.5629,0.0,28.68,1.0,2.0,9.0,2.0,0.5583728365871126,1.0,2.0
CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,-4.31,434.50400000000025,2.4188000000000005,12.152040213667762,93.06000000000002,6.0,0.0,31.0,5.0,0.6935078414535658,2.0,6.0
Nc2nc1[nH]cnc1c(=O)[nH]2 ,-3.583,151.129,-0.7716000000000003,6.3273200747645415,100.44999999999999,4.0,2.0,11.0,2.0,0.45975126777917713,3.0,6.0
COC(=O)C,0.46,74.07900000000001,0.1792999999999999,14.033534740968157,26.3,2.0,0.0,5.0,0.0,0.38296659073251405,0.0,2.0
CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ,-4.743,290.44699999999995,3.9591000000000034,32.10410811463005,37.3,2.0,0.0,21.0,4.0,0.7329727353787588,1.0,2.0
CCCC(O)C=C,-0.59,100.16099999999999,1.3334,0.0,20.23,1.0,0.0,7.0,0.0,0.5303772562261535,1.0,1.0
OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7 ,-3.931,511.5810000000002,4.289400000000002,0.0,92.18,5.0,4.0,39.0,7.0,0.3081657085522798,2.0,6.0
CCCCOCCCC,-1.85,130.231,2.603200000000001,25.683286491704038,9.23,1.0,0.0,9.0,0.0,0.5020748997224442,0.0,1.0
CCCCCCCCCCCCO,-4.8,186.33899999999997,3.8996000000000035,57.787394606334104,20.23,1.0,0.0,13.0,0.0,0.5129821812363801,1.0,1.0
CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23 ,-3.36,313.36100000000005,1.6287999999999996,0.0,81.59000000000002,6.0,2.0,23.0,3.0,0.8926613215537516,2.0,7.0
CCCC(C)(C)O,-0.49,102.17699999999998,1.5574,0.0,20.23,1.0,0.0,7.0,0.0,0.5606097975915726,1.0,1.0
Nc1nc(=O)[nH]cc1F,-0.972,129.09399999999997,-0.5088000000000001,0.0,71.77,3.0,1.0,9.0,1.0,0.4952172017431901,2.0,4.0
CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC ,-3.84,293.40700000000004,3.8884000000000034,0.0,38.77,4.0,1.0,21.0,1.0,0.5112863341880793,0.0,4.0
CCCCCC(C)(C)O,-1.72,130.231,2.3376000000000006,12.841643245852019,20.23,1.0,0.0,9.0,0.0,0.5790050169562546,1.0,1.0
Cc1c(C)c(C)c(C)c(C)c1C,-5.23,162.27599999999998,3.5371200000000025,33.380708950181976,0.0,0.0,1.0,12.0,1.0,0.5471126588422087,0.0,0.0
CC(C)c1ccc(C)cc1O,-2.22,150.22099999999998,2.824020000000002,0.0,20.23,1.0,1.0,11.0,1.0,0.6522740358347691,1.0,1.0
c2cnc1ncncc1n2,0.02,132.12599999999998,0.41979999999999984,6.3273200747645415,51.56,4.0,2.0,10.0,2.0,0.5208798044315195,0.0,4.0
CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,-4.66,291.26500000000004,3.2711000000000023,24.26546827384644,70.83000000000001,6.0,1.0,18.0,1.0,0.4359809048867015,0.0,6.0
C,-0.9,16.043,0.6361,0.0,0.0,0.0,0.0,1.0,0.0,0.35978493788397,0.0,0.0
c2ccc1NCCc1c2 ,-1.04,119.16699999999999,1.6545999999999998,17.671659389306566,12.03,1.0,1.0,9.0,2.0,0.5472625753439292,1.0,1.0
O=N(=O)c1cccc2ccccc12,-3.54,173.171,2.748000000000001,6.06636706846161,43.14,2.0,2.0,13.0,2.0,0.491169986835068,0.0,3.0
CCC(C)C(=O)C,-0.67,100.16099999999999,1.6215,0.0,17.07,1.0,0.0,7.0,0.0,0.5150193170931499,0.0,1.0
Nc1nc(O)nc2nc[nH]c12 ,-3.401,151.129,-0.3593,6.3273200747645415,100.71000000000001,5.0,2.0,11.0,2.0,0.47697132842406215,3.0,6.0
OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5 ,-4.445,527.4140000000002,7.183700000000006,0.0,70.67,4.0,5.0,35.0,5.0,0.22959008867600922,2.0,4.0
CN(=O)=O,0.26,61.040000000000006,-0.10710000000000008,0.0,43.14,2.0,0.0,4.0,0.0,0.2895384414919823,0.0,3.0
CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,-4.88,304.66999999999996,4.843900000000003,0.0,20.310000000000002,2.0,0.0,16.0,0.0,0.7401533625188045,0.0,2.0
C=CCCC=C,-2.68,82.14599999999999,2.1386000000000003,0.0,0.0,0.0,0.0,6.0,0.0,0.3611916015719576,0.0,0.0
c2ccc1[nH]ccc1c2,-1.52,117.15099999999997,2.1678999999999995,10.902924932081056,15.79,0.0,2.0,9.0,2.0,0.5439155908694729,1.0,1.0
CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,-3.69,286.415,4.087400000000003,18.414747775921285,34.14,2.0,0.0,21.0,4.0,0.6719379087230691,0.0,2.0
CCCCC=C,-3.23,84.16199999999999,2.3626000000000005,19.26246486877803,0.0,0.0,0.0,6.0,0.0,0.36350557388151317,0.0,0.0
Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,-3.79,354.8150000000001,2.5621400000000008,0.0,109.48999999999998,4.0,2.0,23.0,2.0,0.7862751201178845,3.0,6.0
CCC1CCCCC1,-4.25,112.21600000000001,2.976700000000002,38.524929737556064,0.0,0.0,0.0,8.0,1.0,0.48890299765571854,0.0,0.0
CCCCCCCC(=O)C,-2.58,142.242,2.935900000000001,25.683286491704038,17.07,1.0,0.0,10.0,0.0,0.5209988837775531,0.0,1.0
COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,-3.88,295.298,2.972200000000001,7.109797541277533,84.07999999999998,4.0,3.0,22.0,3.0,0.72749043527813,2.0,6.0
CC(C)OC(=O)Nc1cccc(Cl)c1,-3.38,213.66400000000002,3.2969000000000017,0.0,38.33,2.0,1.0,14.0,1.0,0.8188192037855182,1.0,3.0
CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 ,-4.114,288.73800000000006,2.878000000000001,0.0,49.330000000000005,4.0,2.0,20.0,3.0,0.7572370793475882,0.0,5.0
CNC(=O)Oc1cccc2ccccc12,-3.224,201.225,2.5580000000000007,7.04767198267719,38.33,2.0,2.0,15.0,2.0,0.7695670306859667,1.0,3.0
C#C,0.29,26.037999999999997,0.24939999999999998,0.0,0.0,0.0,0.0,2.0,0.0,0.3329262983047797,0.0,0.0
Cc1cncc(C)c1,0.38,107.15599999999998,1.69844,11.126902983393991,12.89,1.0,1.0,8.0,1.0,0.49138777691763613,0.0,1.0
C1C=CCC=C1,-2.06,80.12999999999998,1.8926,0.0,0.0,0.0,0.0,6.0,1.0,0.38966272622332315,0.0,0.0
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,-2.518,329.3800000000001,2.6320000000000006,7.04767198267719,65.07000000000001,7.0,0.0,19.0,0.0,0.6342244676965567,0.0,6.0
CC(O)c1ccccc1,-0.92,122.16699999999996,1.7399,0.0,20.23,1.0,1.0,9.0,1.0,0.6011560814583125,1.0,1.0
CC(Cl)CCl,-1.6,112.98700000000001,1.8525,0.0,0.0,0.0,0.0,5.0,0.0,0.4549266289784627,0.0,0.0
CCCC=C(CC)C=O,-2.46,126.19899999999998,2.3218000000000005,0.0,17.07,1.0,0.0,9.0,0.0,0.41706821443298003,0.0,1.0
